label {9},style {2},name {7}
ITM_INFO_001_Name,21,偉大なる木の育て方
ITM_INFO_002_Name,21,バイアスの狩りの知識
ITM_INFO_003_Name,21,ケファヒイラギの特性
ITM_INFO_004_Name,21,タツの消息情報
ITM_INFO_005_Name,21,タツの目撃情報
ITM_INFO_006_Name,21,イエルヴの相棒の情報
ITM_INFO_007_Name,21,イエルヴの相棒の情報
ITM_INFO_008_Name,21,ニィロプ式超鋼鉄精製法
ITM_INFO_009_Name,21,司令の夜間の仕事場
ITM_INFO_010_Name,0,
ITM_INFO_011_Name,21,立候補のための情報①
ITM_INFO_012_Name,21,立候補のための情報②
ITM_INFO_013_Name,21,立候補のための情報③
ITM_INFO_014_Name,0,
ITM_INFO_015_Name,0,
ITM_INFO_016_Name,0,
ITM_INFO_017_Name,0,
ITM_INFO_018_Name,21,ジェロームの居場所
ITM_INFO_019_Name,0,
ITM_INFO_020_Name,0,
ITM_INFO_021_Name,21,エアロジウムのありか
ITM_INFO_022_Name,21,スナイパーの情報
ITM_INFO_023_Name,21,マ・ノン人の活躍
ITM_INFO_024_Name,21,マ・ノン人の活躍
ITM_INFO_025_Name,21,カレーのレシピ
ITM_INFO_026_Name,21,北京ダックのレシピ
ITM_INFO_027_Name,21,闇鍋のレシピ
ITM_INFO_028_Name,21,デフィニア・コード
ITM_INFO_029_Name,21,ンゴゴのレシピ
ITM_INFO_030_Name,21,ピラピラのレシピ
ITM_INFO_031_Name,21,ワラワのレシピ
ITM_INFO_032_Name,0,
ITM_INFO_033_Name,0,
ITM_INFO_034_Name,0,
ITM_INFO_035_Name,21,事件の情報1
ITM_INFO_036_Name,21,事件の情報2
ITM_INFO_037_Name,21,事件の情報3
ITM_INFO_038_Name,0,
ITM_INFO_039_Name,0,
ITM_INFO_040_Name,0,
ITM_INFO_041_Name,0,
ITM_INFO_042_Name,21,アイシャの居場所
ITM_INFO_043_Name,0,
ITM_INFO_044_Name,0,
ITM_INFO_045_Name,0,
ITM_INFO_046_Name,21,狙撃犯の目撃情報1
ITM_INFO_047_Name,21,狙撃犯の目撃情報2
ITM_INFO_048_Name,21,狙撃犯の目撃情報3
ITM_INFO_049_Name,0,
ITM_INFO_050_Name,21,爆弾の知識
ITM_INFO_051_Name,21,マ・ノン人の活躍
ITM_INFO_052_Name,21,スンオサラグ目撃情報
ITM_INFO_053_Name,21,スンオサラグ目撃情報
ITM_INFO_054_Name,21,セリカの行方
ITM_INFO_055_Name,21,ロックの行方
ITM_INFO_056_Name,0,
ITM_INFO_057_Name,0,
ITM_INFO_058_Name,0,
ITM_INFO_059_Name,0,
ITM_INFO_060_Name,0,
ITM_INFO_061_Name,0,
ITM_INFO_062_Name,21,墓標の情報
ITM_INFO_063_Name,21,墓標の情報
ITM_INFO_064_Name,21,墓標の情報
ITM_INFO_065_Name,21,稼働ログ
ITM_INFO_066_Name,21,風来坊の情報1
ITM_INFO_067_Name,21,風来坊の情報2
ITM_INFO_068_Name,21,風来坊の情報3
ITM_INFO_069_Name,21,デッカイやつの情報
ITM_INFO_070_Name,21,デッカイやつの情報
ITM_INFO_071_Name,21,デッカイやつの情報
ITM_INFO_072_Name,21,デッカイやつの情報
ITM_INFO_073_Name,21,セニラパ水のヒント
ITM_INFO_074_Name,0,
ITM_INFO_075_Name,21,白鯨墜落時の情報1
ITM_INFO_076_Name,21,白鯨墜落時の情報2
ITM_INFO_077_Name,21,白鯨墜落時の情報3
ITM_INFO_078_Name,21,離れ小島の情報
ITM_INFO_079_Name,21,ゴキブリの情報
ITM_INFO_080_Name,0,
ITM_INFO_081_Name,0,
ITM_INFO_082_Name,0,
ITM_INFO_083_Name,0,
ITM_INFO_084_Name,0,
ITM_INFO_085_Name,0,
ITM_INFO_086_Name,21,研究データ
ITM_INFO_087_Name,21,ランクロドの居場所
ITM_INFO_088_Name,21,トレジャー情報
ITM_INFO_089_Name,0,
ITM_INFO_090_Name,0,
ITM_INFO_091_Name,0,
ITM_INFO_092_Name,0,
ITM_INFO_093_Name,0,
ITM_INFO_094_Name,21,キズナトーク情報
ITM_INFO_095_Name,21,逃げた人物の情報1
ITM_INFO_096_Name,21,逃げた人物の情報2
ITM_INFO_097_Name,21,逃げた人物の情報3
ITM_INFO_098_Name,21,行方不明者の情報1
ITM_INFO_099_Name,0,
ITM_INFO_100_Name,21,ヘリの修理の知識
ITM_INFO_101_Name,21,オーバード情報
ITM_INFO_102_Name,21,オーバード情報
ITM_INFO_103_Name,21,トレジャー情報
ITM_INFO_104_Name,21,トレジャー情報
ITM_INFO_105_Name,21,トレジャー情報
ITM_INFO_106_Name,21,オーバード情報
ITM_INFO_107_Name,21,オーバード情報
ITM_INFO_108_Name,21,トレジャー情報
ITM_INFO_109_Name,21,オーバード情報
ITM_INFO_110_Name,21,オーバード情報
ITM_INFO_111_Name,21,トレジャー情報
ITM_INFO_112_Name,21,トレジャー情報
ITM_INFO_113_Name,21,トレジャー情報
ITM_INFO_114_Name,21,トレジャー情報
ITM_INFO_115_Name,21,トレジャー情報
ITM_INFO_116_Name,21,オーバード情報
ITM_INFO_117_Name,21,トレジャー情報
ITM_INFO_118_Name,21,トレジャー情報
ITM_INFO_119_Name,21,オーバード情報
ITM_INFO_120_Name,21,トレジャー情報
ITM_INFO_121_Name,21,トレジャー情報
ITM_INFO_122_Name,21,オーバード情報
ITM_INFO_123_Name,21,オーバード情報
ITM_INFO_124_Name,21,オーバード情報
ITM_INFO_125_Name,21,オーバード情報
ITM_INFO_126_Name,21,トレジャー情報
ITM_INFO_127_Name,21,オーバード情報
ITM_INFO_128_Name,21,オーバード情報
ITM_INFO_129_Name,21,オーバード情報
ITM_INFO_130_Name,21,オーバード情報
ITM_INFO_131_Name,21,オーバード情報
ITM_INFO_132_Name,21,オーバード情報
ITM_INFO_133_Name,21,オーバード情報
ITM_INFO_134_Name,21,オーバード情報
ITM_INFO_135_Name,21,トレジャー情報
ITM_INFO_136_Name,21,トレジャー情報
ITM_INFO_137_Name,21,オーバード情報
ITM_INFO_138_Name,21,トレジャー情報
ITM_INFO_139_Name,21,トレジャー情報
ITM_INFO_140_Name,21,トレジャー情報
ITM_INFO_141_Name,21,オーバード情報
ITM_INFO_142_Name,21,トレジャー情報
ITM_INFO_143_Name,21,トレジャー情報
ITM_INFO_144_Name,21,トレジャー情報
ITM_INFO_145_Name,21,トレジャー情報
ITM_INFO_146_Name,21,トレジャー情報
ITM_INFO_147_Name,0,
ITM_INFO_148_Name,0,
ITM_INFO_149_Name,0,
ITM_INFO_150_Name,21,クエスト情報
ITM_INFO_151_Name,21,オーバード情報
ITM_INFO_152_Name,21,オーバード情報
ITM_INFO_153_Name,21,トレジャー情報
ITM_INFO_154_Name,21,オーバード情報
ITM_INFO_155_Name,21,オーバード情報
ITM_INFO_156_Name,21,オーバード情報
ITM_INFO_157_Name,21,オーバード情報
ITM_INFO_158_Name,21,オーバード情報
